,STUID,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %
Computer use,0.17403635519939176,-0.08928491894191072,-0.04106347710037325,0.04866611953332558,-0.0863121939709603,-0.07121784265076973,-0.1792189508407279,0.04767852940367487,0.04028886585830129,0.1022208570731299,-0.025715728198009106,-0.016821817291267062,-0.07942080239846343,0.017940806290135353,0.086600773821966,0.09359759782164212,-0.042363580082501594,0.01924703455192924,0.0881366893921954,0.08950848656164488,1.0,0.21780547009378737,0.036372785228330054,0.0352739583138462,0.09595961246049062,0.016716797941953573,-0.022444093496659885,0.02768930832270268,0.08803399120878266,-0.0061133575422114865,-0.028118463081223934,0.020405622634038036,0.05126157071862047,-0.08506775438575996,-0.020506468847778105,0.04965813942915714,-0.06458155022199275,0.008592585954701417,0.020076139039376443,0.014234911079816797,0.039250027459156435,0.04091001640034386,0.07073332181166281,0.09058485414404956,-0.045774439181106984,0.01796734180144549,0.01993441903758462,-0.016846024941064568,-0.07020945898482049,-0.0509005637362992,0.09067534636692548,0.17600160352785924,0.038237154021098646,0.01864634255628486,0.18743657942151193,0.1428746591959643,0.09804445981258138,-0.015567907538423631,-0.10835780924315552,0.00284503315410645,-0.028339333874716644,0.006140348555744781,0.03798592185738058
Library use,-0.01371650789427749,0.05908074040362897,0.0660666999208903,-0.019431616994862042,0.022829296326613797,0.07441939537601988,0.023981938320588377,0.08470441841600632,0.06598758780096078,0.04655317735022726,-0.040929119591523594,0.0663439236810562,-0.02623961991531264,0.052856406720280184,0.14771248688371222,0.15328988108670308,0.10031559750838179,0.022552452029685484,0.11771106988052177,0.006360534457515458,0.21780547009378737,1.0,0.10698983891289199,-0.005745534222659822,0.08612557868134449,0.14660179887727243,0.11375613898065529,0.12062915374116226,0.10546162506993369,0.13011414184940584,0.11794540767352908,0.11036541839443159,0.08264875248462007,-0.06203058164716571,-0.15868976739355473,0.09046502554833383,0.05308360137710194,0.08865279828272753,0.05394739562378849,-0.11720546447728035,0.01910646680204696,0.12159532596275537,0.09655273577002095,0.0848006652145454,-0.09624031700853194,-0.012748773938904967,0.08134695973381159,0.10611730015071387,0.05002830598673527,-0.06471576294338341,0.07924607314645789,0.13106875784302874,0.14961796846156486,0.08198686275318855,0.05058469088244778,0.1987276308148627,0.17208460976261936,0.07986908137411015,0.003348625671047121,-0.033881870264952554,0.03902590916416509,-0.08574636985158962,0.11050595160304534
Like school,0.06638929222362797,-0.0312813602927969,-0.0010067792138252075,-0.06776834940705583,0.10701242990764483,-0.039480874192865535,-0.07437062398020315,0.01191962554029396,0.06748113657578775,0.00497868418788074,-0.027255696749269857,-0.05013718731741539,-0.06397774189639313,0.02920772438836675,0.13958907379806107,0.11572338594994352,0.07789474025551713,0.044603680203005695,0.03628537296842668,0.022050581961820855,0.036372785228330054,0.10698983891289199,1.0,-0.017780874117100068,0.030888521180821527,-0.004503637044085158,-0.009577591187750511,-0.029748093636293826,0.03208892655840201,0.0033014219347762153,0.009377999296359558,-0.007884310685690739,0.1049457667940475,0.05276056202580951,-0.046172816057372924,0.057977965217030504,0.03847450697552329,0.09138637713730337,0.06727965629480595,-0.05605105877829764,0.03824718514774401,-0.015230799736411641,-0.01172981123864915,0.009440266193810984,-0.005437390157048764,0.020500498252545123,0.02688789520399144,0.0016367790522378721,0.014723666630526221,-0.0024528224569873814,0.0031935680730920445,-0.04005368226895632,0.006226780452903615,0.02436247844498185,-0.010555575097974324,0.05878050907273396,0.05859109111791113,0.044100105637107284,0.04565690484979532,-0.03609983680239566,0.06977651558251359,0.17915571454635265,0.08457901404396521
Subjects,0.020335033117013294,-0.07540723854997547,-0.03972136524721072,0.04336876930492731,0.00977976696999588,0.010516419902276792,-0.07686372721027819,0.006067842456275038,0.09919676797601258,0.04818591958810389,0.07194583708706453,-0.012150318855783828,-0.015294288101330647,0.07726158461320157,-0.0020187402698919714,-0.02676366634474653,0.009796162344493958,0.14375877528027295,0.09084113236987262,-0.02474222111705062,0.0352739583138462,-0.005745534222659822,-0.017780874117100068,1.0,-0.05713291078693999,0.0346617606980611,0.04460852579844025,0.015269422425545694,-0.05837207457760375,-0.03388786516624199,0.004959810571440385,-0.01283705943197441,0.06945566183815818,0.0366723198886478,-0.026038948443655438,-0.049104485080934505,0.024970511941292652,-0.02766071077929901,-0.0044358379457930175,-0.01365690563995113,-0.005300625397679986,-0.02977083381026172,0.04976253427190784,0.05793842495735068,-0.08018324098846842,0.030910408839859436,0.0016517976783261444,-0.009773938204048023,0.028811809311267256,-0.12364398287151629,-0.003492840564616824,-0.002934558213449299,0.02874190106241525,0.04452674329743219,-0.006041598832728267,-0.00027294552816651185,0.0013454908289918153,0.038093033136384076,0.0048303114276032205,0.027026767258507042,0.09285947966735304,-0.04542765789517591,0.028623993938825767
Give Lang HW,-0.062082194134420884,0.024854559595408162,0.07929393747413045,-0.0013216131997256485,-0.019671755772924692,0.026156639307230726,0.09314570481811367,0.03998988815585736,-0.06782097699204401,0.010642942641976669,-0.0894900482241553,-0.043923232002719845,0.025552061841721752,-0.03681991830127642,0.02500898728732798,0.018931524106548078,-0.046843422336526816,0.02199258106381015,0.0244716852512957,-0.0573252806051731,0.09595961246049062,0.08612557868134449,0.030888521180821527,-0.05713291078693999,1.0,0.3788842260483815,0.45304430605731105,0.5038193803522601,0.6480968745538058,0.29608516090120734,0.3285632485393163,0.3788349557872725,0.04775498860269473,-0.03501707834891175,-0.10585932559171696,0.019738645772417348,0.0265197329982964,0.041400346163213066,0.09210865481224002,-0.026198212759440006,-0.007313842916827829,0.11635271310379193,0.08935152789964729,0.06714785389466679,-0.08478666981900639,0.0806377715646217,0.10524178544895355,0.14659163249605234,0.06748559482960252,-0.018844891952866594,0.07955006722352992,0.09548736843904657,0.13767783187218274,0.11339474563788812,0.03800197830202219,0.09006302516112454,0.048121394586184744,0.05443513341108378,0.0432632125200999,0.05163851606453122,-0.11013082839041828,0.10581688987609236,-0.19994212856436716
Give Math HW,-0.09945331534094687,0.022867437584933512,0.02252562613607546,0.04144886477370741,0.05343839147052921,0.06073964354539614,0.07444835588290785,0.11036738658531917,0.06783307024622194,0.07922459178383137,0.025201856316975482,0.016562218454704642,-0.034869236147318884,0.045957028685540934,0.0659595749410989,0.09406460995004397,0.10382315438746283,0.08120917672719427,0.03054003316040623,0.010671664328318212,0.016716797941953573,0.14660179887727243,-0.004503637044085158,0.0346617606980611,0.3788842260483815,1.0,0.6618608385235373,0.6168072587286343,0.31111485504548,0.6988735472536968,0.5215389405343994,0.5309810583809279,0.0650090764561426,-0.03146912804891917,-0.09900834083168497,0.0471726712133398,0.03291160546514875,0.10076061021086226,0.1322542930589256,-0.07990740611347515,0.00043515296789298886,0.08183581889892767,0.12253724117473805,0.11478155763179589,-0.08547035491133906,0.0803361450572812,0.16175475495886715,0.1696951485515898,0.11534923247301493,-0.06229193256461699,0.1292936903162514,0.14112487350964342,0.17817909203392593,0.18392012349451722,0.0433471086226493,0.11231708353978921,0.11616117940976092,0.10255101844103359,0.10159530538552816,0.02981115893245584,0.05121733146995013,0.2564654983583615,-0.15061099567094355
Give Scie HW,-0.1304340129832413,0.05372975838373387,0.02170543806028017,0.03124166316352896,0.029851067048098485,0.04587764447796363,0.09072689465425712,0.10609153034128732,0.032225143239823596,0.07235019722674965,-0.0009780256928524139,0.01539053261970904,-0.010297542700966143,0.02693352755206019,0.09242259267922656,0.13149816301158887,0.07077678495175505,0.052481950823933685,-0.022534332192640075,-0.005535070590165599,-0.022444093496659885,0.11375613898065529,-0.009577591187750511,0.04460852579844025,0.45304430605731105,0.6618608385235373,1.0,0.7495496345053183,0.39428868415004753,0.5677220077288471,0.7503018523725713,0.6213293255081289,0.06962199099440457,-0.03302704924954464,-0.12079408495504869,0.02167140130173223,0.028440269225052408,0.13325829280587098,0.12218034974547061,-0.06736214950339074,0.04068322544638654,0.09597954392173257,0.09301074446804879,0.14806502942693428,-0.08631198840208887,0.10615529056311265,0.1327187485557289,0.14278074574426586,0.10114508405813573,-0.07355469727535512,0.116673654457872,0.10051811141004695,0.17710699509366093,0.17986202417430017,0.08331689216636327,0.10069072369270313,0.100715471255334,0.07662628441907637,0.13295911421229062,0.05153202645404697,0.052387562544183086,0.1890291163393626,-0.029009608997627195
Give SoSc HW,-0.13022231956569513,0.0027601759840283654,0.040245748430793475,0.06052065717047851,0.020666820743481387,0.10075340879914867,0.10744997494500232,0.10413685362600655,0.004721643472839002,0.0904909985467564,-0.05914860789746635,0.06212849403624673,-0.010327346167280996,0.02051101301586048,0.07688520831206788,0.1006216786239888,0.05353028151299962,0.031072661314560247,-0.011794985405881106,-0.028362427313741494,0.02768930832270268,0.12062915374116226,-0.029748093636293826,0.015269422425545694,0.5038193803522601,0.6168072587286343,0.7495496345053183,1.0,0.4136724304552644,0.5416782189850455,0.6313133610052465,0.7514654432880045,0.03340844167974292,-0.0969073514166794,-0.14193365176406278,0.02618318243477724,0.03599575137888688,0.10606036167377665,0.15061225976166123,-0.0711609217058724,0.052123233334216125,0.09831523987685128,0.11731530318984143,0.1518403760695255,-0.07443436262470911,0.1000486351331358,0.17679644431013236,0.1487436618917625,0.10919319934520533,-0.06720272339727074,0.14342300301790736,0.14182738722865765,0.18846298922850785,0.2111189348193888,0.08137284204558515,0.13598878977821197,0.14291175905584724,0.09970618068203327,0.1305528652921038,0.03120165830611646,0.002747079995699082,0.26539365851103996,-0.04815437668463837
Correct Lang HW,-0.10746845660493937,0.07584669885427081,0.03377689395404395,0.02710915565855037,0.03346816506647337,0.06141571582351173,0.07286621149534993,0.04709680692387386,-0.027625088878455207,0.025995972191079585,-0.09198215097221378,-0.04196456225540507,0.00977819808093763,-0.010327840535279898,0.052865018942832,0.05149732136868136,0.03712785629588245,0.06018732873859228,0.040326087694088165,-0.03257386948898964,0.08803399120878266,0.10546162506993369,0.03208892655840201,-0.05837207457760375,0.6480968745538058,0.31111485504548,0.39428868415004753,0.4136724304552644,1.0,0.552351995360709,0.5589370783507647,0.5712064759027606,0.08045407451126559,-0.008176505196220676,-0.05705099592600889,0.04081302193840731,0.0685335521977714,0.08446200483410275,0.13410923326550592,-0.039894808211794176,0.017237174769345633,0.1469774671955461,0.10036620889742577,0.12578728382587206,-0.06841724578028863,0.08178071355681617,0.11419160455890187,0.12824067245854712,0.06767117586438649,-0.04685414199261494,0.06245594040956454,0.09468776565714897,0.12052789096777755,0.09250618708717974,0.038482121449992954,0.09788316440421922,0.11214237633415515,0.07381165547568257,0.05532870154935132,0.03244365025370696,-0.013993888492215415,0.017078260042668908,-0.05146901957548622
Correct Math HW,-0.12787764143796868,0.03763407233543843,0.010356130305466461,0.030035032102134877,0.07483840786349588,0.0590080799152283,0.058407247070852854,0.11355977718078765,0.0535971470961161,0.07028493890908905,-0.0049092150514071205,0.022741010134728176,0.005191424183625991,0.031080978769451283,0.07162258688357181,0.10258551239101366,0.12253168046852483,0.11514492275409004,0.03993730379606596,-0.0005567599695165254,-0.0061133575422114865,0.13011414184940584,0.0033014219347762153,-0.03388786516624199,0.29608516090120734,0.6988735472536968,0.5677220077288471,0.5416782189850455,0.552351995360709,1.0,0.7440180073304762,0.7295030578569915,0.08462671052307932,0.02890953734260847,-0.08327219031711876,0.03655811374028157,0.031894996826072504,0.1257279001746228,0.14666998332989237,-0.05753923838334485,0.03143839799206033,0.12760490644900155,0.11891350779818143,0.10397729381073006,-0.07508835064075477,0.08693702892458985,0.17092345786628502,0.1611251882409713,0.09312289288473456,-0.0874162020883371,0.13193436367425546,0.10568780443779681,0.1666390992794138,0.14732854117049024,0.06826590903586606,0.10805455538765213,0.16121614195114053,0.10119210471664657,0.1032254599225894,0.010534896511909848,0.05314250618855717,0.16413619617925126,-0.1112856970174802
Correct Scie HW,-0.1413693592289628,0.04532924611426579,0.01110460191885059,0.036899342782011305,0.04674457361221368,0.029538337057763403,0.068131378665675,0.08473084834729258,0.02955253789231871,0.07180404608284653,-0.031920226902684014,-0.009400826463143892,0.014720603235737156,0.044537130583689126,0.06259647084791257,0.11037140793469166,0.12552753103093775,0.10753559799510694,0.010857951905269047,-0.0112878637997122,-0.028118463081223934,0.11794540767352908,0.009377999296359558,0.004959810571440385,0.3285632485393163,0.5215389405343994,0.7503018523725713,0.6313133610052465,0.5589370783507647,0.7440180073304762,1.0,0.7820401212613113,0.057745015165168445,0.011877833386498001,-0.10329522765546663,0.007434124352919971,0.03976772273242205,0.14999195807127721,0.13614242800850693,-0.0713904822151255,0.06278474496019124,0.12242918462359295,0.10400130053592076,0.1338752976507155,-0.06829366258452098,0.08919547646229675,0.13664841785097612,0.1273843838698705,0.07940687410849959,-0.07258234704843226,0.12799243124771512,0.07351733006698953,0.16868137591207047,0.13862149911465216,0.08369885869256147,0.11564451451616473,0.14830755814280705,0.09871489465984284,0.15589010472410544,0.01775104092464382,0.053359125201586075,0.12073991798012802,-0.054873167213020206
Correct SocS HW,-0.1555815277938477,0.024222714753088247,0.01758136444997582,0.0351549765361837,0.03627050062026284,0.10081031510415858,0.08103638436620246,0.09163082429670259,0.020967860066391942,0.08198960034503741,-0.07790316805030503,0.0500680636059148,0.023979139204717552,0.03379774675330141,0.057761490187628585,0.10084375493741751,0.08997345797538436,0.07633011034277556,-0.012862466593765165,-0.027907625561575937,0.020405622634038036,0.11036541839443159,-0.007884310685690739,-0.01283705943197441,0.3788349557872725,0.5309810583809279,0.6213293255081289,0.7514654432880045,0.5712064759027606,0.7295030578569915,0.7820401212613113,1.0,0.047541001354898096,-0.05392430752210821,-0.11943421820079375,0.04947326549081693,0.04618385845050668,0.12561407894135632,0.14361078038878405,-0.07084438796242706,0.0667294041498328,0.12678086703704194,0.13801665198763627,0.14136523034768175,-0.07195875245884521,0.09285744412868377,0.16896267351964217,0.12793608469770798,0.08684305823612902,-0.08283195194685532,0.11892653604357259,0.13410022282801243,0.16888242712589152,0.17193731143652613,0.07027323731248905,0.12828167977272675,0.1625047530142275,0.09734791963607041,0.1180117659769481,0.01243263761522357,0.025158909370321034,0.06920691752829823,-0.06535877120373984
Help in Study,0.01848566848755419,-0.010144321690560029,0.028360428762173897,-0.02422490674960199,0.06693373143909441,-0.04001491295831367,-0.042853191895527436,0.06443305646493841,0.1646293113267408,0.08161046572856435,0.0974435093763072,0.042674617067984644,0.046254356352813504,0.07414241263310045,0.08171116418631653,0.0608755050607079,0.17854806560768155,0.17632505536757498,0.15829895965847732,-0.01828737076105765,0.05126157071862047,0.08264875248462007,0.1049457667940475,0.06945566183815818,0.04775498860269473,0.0650090764561426,0.06962199099440457,0.03340844167974292,0.08045407451126559,0.08462671052307932,0.057745015165168445,0.047541001354898096,1.0,0.2200262051666276,0.0029496607387055774,0.050764412981390915,0.1066452519714601,0.07876866797891878,0.09867960052729356,-0.05698667333344899,0.08780118605939136,0.12497237725042061,0.13863356680659558,0.13332707792117118,0.006081731041553249,0.11773326702618207,0.12693592690397035,0.10917239827763618,0.0674695577851171,-0.01703858911367856,0.09215395549589474,0.06987787015656932,0.11570229856347478,0.13459190264023468,0.044986094049956654,0.16774273470042259,0.1254650832847731,0.10406363668469147,0.058009947442106365,0.008835305942148416,0.09111678145787812,0.06155241611085653,-0.12291979851704032
Private tuition,0.017547078532467095,-0.050675453458607446,-0.08335999405950112,-0.06266063923044957,0.09405292591664022,-0.1307213684899165,-0.07713852869759401,0.02642209671065325,0.10868735582532242,0.03549914448577609,0.16962829572115046,-0.06341052286586579,-0.0023372410439050054,0.0767482232271894,0.00312991208786376,0.020499278634508275,0.06097397434621769,0.10869270371601582,0.045986271192659356,0.030428349615173808,-0.08506775438575996,-0.06203058164716571,0.05276056202580951,0.0366723198886478,-0.03501707834891175,-0.03146912804891917,-0.03302704924954464,-0.0969073514166794,-0.008176505196220676,0.02890953734260847,0.011877833386498001,-0.05392430752210821,0.2200262051666276,1.0,0.14852707410766233,-0.02055262462853771,0.023614135337811495,0.023562808821060308,0.005035831663727478,0.017325999796171852,0.05576038664586408,-0.06572472553083372,0.02503791497623343,0.02423375335291005,0.03473546251358269,0.008570630757115002,0.007639248076023454,-0.018832497559510466,0.06705714378601749,-0.0036020628957049157,-0.05286292307979705,-0.0793337902524231,0.005421912168553015,0.009946000175193545,0.05134136495221997,0.03895321862120904,0.10895176586848739,-0.044513521886785486,0.011970618729146794,0.011813826815247539,0.09016562750697989,-0.09331902499911673,0.17283952595983937
English is difficult,0.08471364243566319,0.01292494700640356,-0.01834976342033041,0.010630093730555236,-0.007020293538082568,-0.10787387527332208,-0.02262187905330201,-0.02980535520811056,-0.06008389349493863,-0.05218054664566405,0.00984745988679128,-0.05498285514055916,0.0035937999162279593,-0.0898544504539873,-0.05096354611777846,-0.07795986909069463,-0.09840593313486318,-0.0024941724646088265,-0.10390475838929522,0.07388458263175703,-0.020506468847778105,-0.15868976739355473,-0.046172816057372924,-0.026038948443655438,-0.10585932559171696,-0.09900834083168497,-0.12079408495504869,-0.14193365176406278,-0.05705099592600889,-0.08327219031711876,-0.10329522765546663,-0.11943421820079375,0.0029496607387055774,0.14852707410766233,1.0,0.03888672418564106,0.025823595502963207,0.0162209416552445,0.036540528151170884,0.30776203063522356,-0.005995848540841044,-0.07280703426127046,-0.0454023773489296,-0.019888430483354945,0.2865838489376802,0.014047912598377364,-0.05379145893815424,-0.1024475995029689,-0.09565198327286797,0.2101513277095449,-0.07072193176190517,-0.06979253544101788,-0.14893972570863578,-0.08488702008895907,-0.016266972959738547,-0.10740230737819521,-0.06805522282615765,-0.07256308299087053,-0.008873250891584533,-0.0021727322981052893,-0.06314795369204025,-0.1799026939893794,0.09452823493777839
Read English,-0.046191950147255474,-0.031706148340337345,-0.092589103611998,0.003644845141126296,0.07619721451399043,-0.0017300850128410285,-0.11107080912900244,-0.02215671922694543,0.05605585260494955,0.0602812413526432,-0.0009764474301395484,0.05069954738326288,-0.027537929576363734,0.025149377417023607,0.13793122022225626,0.10446126507254695,0.05797251034987416,0.002715744865299454,0.03361650977779147,0.04479532169484679,0.04965813942915714,0.09046502554833383,0.057977965217030504,-0.049104485080934505,0.019738645772417348,0.0471726712133398,0.02167140130173223,0.02618318243477724,0.04081302193840731,0.03655811374028157,0.007434124352919971,0.04947326549081693,0.050764412981390915,-0.02055262462853771,0.03888672418564106,1.0,0.2407347171623799,0.3702006615826041,0.3367896501318035,0.011135889801948433,0.26806186495316436,0.23005535909817876,0.299424277342972,0.2450047520290264,0.0730525344400931,0.20421048769546174,0.22468549735844753,0.16815935615085845,0.1507470875966248,0.07257050885845542,0.17006840412532362,0.0976206090846196,0.13672991323279157,0.13741697928453148,-0.016886591491819744,0.1077786246330133,0.038638642823220215,0.09415453502271065,0.02659030777323729,0.00016514912169146315,0.13421730377793636,0.03172616873097623,-0.052822030105560004
Dictionary to learn,-0.07850543337646212,0.05156853534869346,-0.026468102860479684,0.028085891884086733,0.04690741435087725,0.09702798709792007,-0.01738862852943488,-0.001144455609316721,0.14610652687813208,0.08782366519271254,0.040555926871244305,0.054747483713887185,-0.04275386498392941,0.035706770215921425,0.026307637424927244,0.031136221111229878,0.23820487961588657,0.1667725911599462,0.140363327121137,0.010097378742528767,-0.06458155022199275,0.05308360137710194,0.03847450697552329,0.024970511941292652,0.0265197329982964,0.03291160546514875,0.028440269225052408,0.03599575137888688,0.0685335521977714,0.031894996826072504,0.03976772273242205,0.04618385845050668,0.1066452519714601,0.023614135337811495,0.025823595502963207,0.2407347171623799,1.0,0.43202790425144405,0.3183583904380731,-0.022883838224006203,0.20791435040218512,0.29936271162988476,0.28259783224157137,0.2897859962444956,0.08286004653296272,0.19069320965448475,0.26755938988525935,0.2766401223122864,0.2746667453258203,-0.015278785280774178,0.1498198264842797,0.12177346502422366,0.20833013741720377,0.19896980548688245,0.014952240001246132,0.22504293328118344,0.144599545944573,0.17178513805545698,0.1718546048574411,-0.00020241446448025964,0.09282825983271757,0.25763710906440307,0.08806989716808926
Answer English WB,-0.05825625012489801,0.020494622465516126,-0.02851267509696427,0.004131175394687844,0.050304274468407566,0.06129266107815898,-0.061950476841383315,0.0095281529152411,0.09894958972526108,0.08137442788910719,-0.0025297049656896027,0.05479297712329279,-0.036658702245140305,0.06259400847662604,0.10676247208993865,0.1106766947309251,0.16224015079667217,0.07869598633984093,0.1042992058883566,0.028932606466677394,0.008592585954701417,0.08865279828272753,0.09138637713730337,-0.02766071077929901,0.041400346163213066,0.10076061021086226,0.13325829280587098,0.10606036167377665,0.08446200483410275,0.1257279001746228,0.14999195807127721,0.12561407894135632,0.07876866797891878,0.023562808821060308,0.0162209416552445,0.3702006615826041,0.43202790425144405,1.0,0.5112944925354393,-0.0009844871152338993,0.24589934520522758,0.380416017810768,0.4393552657140919,0.3746002727094994,0.08235013205284719,0.2949202039070732,0.36848455630903454,0.32455715726081147,0.3561140056033932,-0.03702704898342865,0.23070844812670072,0.1374361678291022,0.2516540118436546,0.27886674003369055,0.010682473443131031,0.17979978105472616,0.14123342677276063,0.17995659070997116,0.1548736004410592,-0.014170689176169479,0.11215994798104194,0.16356163794857065,0.10333981926979294
Answer English aloud,-0.03863075434508373,-0.028473316374640255,0.0040017971257388495,-0.032488618695236136,0.019039959904939816,0.07830897260076754,0.0037848166730424094,0.01607210778882483,0.030793799390962325,0.08829790204855521,-0.04091226956763874,0.07428582364754904,-0.007264949138707852,0.042688538324824346,0.0940762372706437,0.0925476212430124,0.08008758237964785,0.04710795541756653,0.044540805164928504,-0.006785146859349617,0.020076139039376443,0.05394739562378849,0.06727965629480595,-0.0044358379457930175,0.09210865481224002,0.1322542930589256,0.12218034974547061,0.15061225976166123,0.13410923326550592,0.14666998332989237,0.13614242800850693,0.14361078038878405,0.09867960052729356,0.005035831663727478,0.036540528151170884,0.3367896501318035,0.3183583904380731,0.5112944925354393,1.0,0.026226621657390724,0.26049094944026974,0.34469073474413886,0.37895836865991256,0.3611261923721554,0.03902099471034997,0.27361135663903946,0.30638930138113407,0.2831645411389569,0.23216710128758006,0.016665624610859665,0.22265969357363072,0.14216001807044684,0.1784417084521918,0.20895165482751546,0.039509671751453326,0.1345856748048064,0.13439386859898336,0.1338162459934854,0.12952067487183885,-0.024665933135136275,0.047990249741084075,0.14524026388990682,0.10921913462869279
Maths is difficult,0.06013492573792916,-0.022288154759136133,0.02422989373411474,0.020247609996173605,-0.10963488011592604,-0.021607735857114747,0.04317958550527346,-0.034390416293577614,-0.13089201933824024,-0.08170895783425836,-0.012134664890570836,-0.021691023254207544,0.0366700640614074,-0.0950008360218421,-0.05362591877908814,-0.09553692751516281,-0.1245333009004205,-0.012592567734329289,-0.05912560426773813,-0.013184330348225283,0.014234911079816797,-0.11720546447728035,-0.05605105877829764,-0.01365690563995113,-0.026198212759440006,-0.07990740611347515,-0.06736214950339074,-0.0711609217058724,-0.039894808211794176,-0.05753923838334485,-0.0713904822151255,-0.07084438796242706,-0.05698667333344899,0.017325999796171852,0.30776203063522356,0.011135889801948433,-0.022883838224006203,-0.0009844871152338993,0.026226621657390724,1.0,-0.04996911182316308,-0.005758078205988722,-0.041034271638443975,-0.06951108838423596,0.2487431237589796,0.07690781318648772,0.023688880932565656,-0.004844098321167372,-0.012222503590846132,0.2922702211226679,-0.006044274644839108,-0.015772847858556746,-0.13150743575991397,-0.05653709629216975,0.018003518322399673,-0.0713845650970537,-0.06918836365625984,0.003507281786028114,0.04485534530421724,-0.023937835779195442,-0.07087801123196355,-0.061588031704546804,-0.13931377304605078
Solve Maths,0.03824435832403372,0.034971502480656336,-0.06088001813659222,-0.006488097667791197,0.019581740910617162,0.018899326905114464,-0.06654587834511742,0.023659441556306705,0.058240770322706074,0.08021763490945964,0.019360521447136285,0.027964362467005118,-0.021445865517614005,0.07693520761614323,0.10875079002014336,0.11287048539075706,0.04841705540566631,0.12832257381138965,0.09681404857232291,0.0023719913810277653,0.039250027459156435,0.01910646680204696,0.03824718514774401,-0.005300625397679986,-0.007313842916827829,0.00043515296789298886,0.04068322544638654,0.052123233334216125,0.017237174769345633,0.03143839799206033,0.06278474496019124,0.0667294041498328,0.08780118605939136,0.05576038664586408,-0.005995848540841044,0.26806186495316436,0.20791435040218512,0.24589934520522758,0.26049094944026974,-0.04996911182316308,1.0,0.277253976972301,0.41147347850862115,0.391252653364161,0.07217406140694661,0.19314750308165923,0.2401993510051798,0.18705712105937192,0.2059260468094894,-0.0343541463216704,0.19145117137005604,0.14095495934874097,0.15586288269785994,0.21706035549373243,0.06410180754223369,0.19561455194130858,0.15128143212082365,0.0661645482940372,0.052902580727915385,0.036739425513791404,0.0620760118392856,-0.0019331212458100775,0.10845693590868044
